Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 73.0.3683.75,,2019-04-17 10:52:43,2019-04-17 10:52:43,0.079s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:43,2019-04-17 10:52:44,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:44,2019-04-17 10:52:44,0.086s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:44,2019-04-17 10:52:45,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:45,2019-04-17 10:52:45,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:45,2019-04-17 10:52:46,1.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:46,2019-04-17 10:52:46,0.115s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:46,2019-04-17 10:52:47,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:47,2019-04-17 10:52:48,0.111s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:48,2019-04-17 10:52:49,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:49,2019-04-17 10:52:49,0.145s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:49,2019-04-17 10:52:50,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:50,2019-04-17 10:52:50,0.186s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:50,2019-04-17 10:52:51,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:51,2019-04-17 10:52:51,0.071s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:51,2019-04-17 10:52:53,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:53,2019-04-17 10:52:53,0.132s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:53,2019-04-17 10:52:54,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:54,2019-04-17 10:52:54,0.122s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:54,2019-04-17 10:52:55,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 10:52:55,2019-04-17 10:52:55,0.050s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 10:52:55,2019-04-17 10:52:55,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 10:52:57,2019-04-17 10:53:14,16.398s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 10:52:57,2019-04-17 10:52:57,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 10:52:57,2019-04-17 10:52:57,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 10:52:57,2019-04-17 10:52:57,0.002s,PASSED
