Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
comment,Chrome 73.0.3683.75,,2019-04-17 14:54:27,2019-04-17 14:54:27,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:27,2019-04-17 14:54:27,0.094s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:27,2019-04-17 14:54:28,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:28,2019-04-17 14:54:29,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:29,2019-04-17 14:54:29,0.094s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:29,2019-04-17 14:54:30,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:30,2019-04-17 14:54:30,0.083s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:30,2019-04-17 14:54:31,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:31,2019-04-17 14:54:31,0.079s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:31,2019-04-17 14:54:32,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:32,2019-04-17 14:54:32,0.216s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:32,2019-04-17 14:54:33,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:33,2019-04-17 14:54:33,0.205s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:33,2019-04-17 14:54:34,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:34,2019-04-17 14:54:35,0.201s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:35,2019-04-17 14:54:36,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:36,2019-04-17 14:54:36,0.201s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:36,2019-04-17 14:54:37,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:37,2019-04-17 14:54:37,0.073s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:37,2019-04-17 14:54:39,2.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:39,2019-04-17 14:54:39,0.207s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:39,2019-04-17 14:54:40,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:40,2019-04-17 14:54:40,0.076s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:40,2019-04-17 14:54:41,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 14:54:41,2019-04-17 14:54:41,0.044s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:41,2019-04-17 14:54:41,0.006s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 14:54:43,2019-04-17 14:55:32,48.821s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:43,2019-04-17 14:54:43,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:43,2019-04-17 14:54:43,0.013s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 14:54:43,2019-04-17 14:54:43,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:43,2019-04-17 14:54:43,0.076s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:43,2019-04-17 14:54:44,1.004s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:44,2019-04-17 14:54:45,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:45,2019-04-17 14:54:46,0.078s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:46,2019-04-17 14:54:47,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:47,2019-04-17 14:54:47,0.086s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:47,2019-04-17 14:54:48,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:48,2019-04-17 14:54:48,0.101s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:48,2019-04-17 14:54:49,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:49,2019-04-17 14:54:49,0.142s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:49,2019-04-17 14:54:50,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:50,2019-04-17 14:54:50,0.131s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:50,2019-04-17 14:54:51,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:51,2019-04-17 14:54:51,0.326s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:51,2019-04-17 14:54:52,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:52,2019-04-17 14:54:53,0.305s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:53,2019-04-17 14:54:54,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:54,2019-04-17 14:54:54,0.151s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:54,2019-04-17 14:54:56,2.009s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:56,2019-04-17 14:54:56,0.232s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:56,2019-04-17 14:54:57,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:57,2019-04-17 14:54:57,0.082s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:57,2019-04-17 14:54:58,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 14:54:58,2019-04-17 14:55:30,31.928s,FAILED
Statement - Catch (Exception NoSuchElementException),Chrome 73.0.3683.75,,2019-04-17 14:55:30,2019-04-17 14:55:30,0.023s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:55:30,2019-04-17 14:55:30,0.005s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 14:55:32,2019-04-17 14:55:49,16.553s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:55:32,2019-04-17 14:55:32,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:55:32,2019-04-17 14:55:32,0.003s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 14:55:32,2019-04-17 14:55:32,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:55:32,2019-04-17 14:55:32,0.107s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:32,2019-04-17 14:55:33,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:33,2019-04-17 14:55:34,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:55:34,2019-04-17 14:55:34,0.092s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:34,2019-04-17 14:55:35,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:55:35,2019-04-17 14:55:36,0.095s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:36,2019-04-17 14:55:37,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:55:37,2019-04-17 14:55:37,0.082s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:37,2019-04-17 14:55:38,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:55:38,2019-04-17 14:55:38,0.136s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:38,2019-04-17 14:55:39,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:55:39,2019-04-17 14:55:39,0.145s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:39,2019-04-17 14:55:40,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:55:40,2019-04-17 14:55:40,0.167s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:40,2019-04-17 14:55:41,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:55:41,2019-04-17 14:55:41,0.199s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:41,2019-04-17 14:55:42,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:55:42,2019-04-17 14:55:42,0.097s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:42,2019-04-17 14:55:44,2.007s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:55:44,2019-04-17 14:55:45,0.138s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:45,2019-04-17 14:55:46,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:55:46,2019-04-17 14:55:46,0.104s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:55:46,2019-04-17 14:55:47,1.004s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 14:55:47,2019-04-17 14:55:47,0.042s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:55:47,2019-04-17 14:55:47,0.003s,PASSED
,,,,,,
