Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:12,2019-04-17 11:39:14,2.010s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:14,2019-04-17 11:39:14,0.266s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:14,2019-04-17 11:39:15,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:15,2019-04-17 11:39:15,0.095s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:15,2019-04-17 11:39:16,1.003s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:39:16,2019-04-17 11:39:16,0.049s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:16,2019-04-17 11:39:17,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:39:19,2019-04-17 11:39:35,16.449s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:19,2019-04-17 11:39:19,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:19,2019-04-17 11:39:19,0.003s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:39:19,2019-04-17 11:39:19,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:19,2019-04-17 11:39:19,0.087s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:19,2019-04-17 11:39:20,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:20,2019-04-17 11:39:21,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:21,2019-04-17 11:39:21,0.098s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:21,2019-04-17 11:39:22,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:22,2019-04-17 11:39:22,0.089s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:22,2019-04-17 11:39:23,1.008s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:23,2019-04-17 11:39:23,0.123s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:23,2019-04-17 11:39:24,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:24,2019-04-17 11:39:24,0.133s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:24,2019-04-17 11:39:25,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:25,2019-04-17 11:39:25,0.127s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:25,2019-04-17 11:39:26,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:26,2019-04-17 11:39:26,0.149s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:26,2019-04-17 11:39:27,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:27,2019-04-17 11:39:28,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:28,2019-04-17 11:39:29,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:29,2019-04-17 11:39:29,0.105s,PASSED
